"leadtime","year","number","longitude","latitude","mx2t24","anomalies","scaled","celcius"
2,1984,9,5,51,296.1313,-0.110974831021821,305.278422906131,32.1284229061312
2,1984,10,5,51,296.71985,0.0875509099694282,306.107920463104,32.9579204631038
2,1984,11,5,51,296.1899,-0.0912082718134448,305.361013266914,32.2110132669138
2,1984,12,5,51,296.78482,0.109466154880149,306.199488649794,33.0494886497941
2,1984,13,5,51,297.87482,0.47713764868774,307.735725736023,34.5857257360233
2,1984,14,5,51,296.42676,-0.0113122442691695,305.694841813927,32.5448418139268
2,1984,15,5,51,297.91757,0.491557792137537,307.795977236424,34.6459772364236
2,1984,16,5,51,299.39258,0.989098278450515,309.874844268129,36.7248442681292
2,1984,17,5,51,297.80905,0.454952553139372,307.643030035875,34.4930300358754
2,1984,18,5,51,297.03592,0.194165523774709,306.553386936356,33.4033869363556
2,1984,19,5,51,300.2362,1.27366252212571,311.063835397198,37.9138353971978
2,1984,20,5,51,294.55728,-0.641912706877824,303.060011990107,29.9100119901067
2,1984,21,5,51,295.7352,-0.244584627991717,304.720162805346,31.5701628053463
2,1984,22,5,51,294.29984,-0.728750642075823,302.697178159392,29.5471781593922
2,1984,23,5,51,294.16675,-0.773643668783041,302.509602201772,29.3596022017717
2,1984,24,5,51,298.6226,0.729373785971628,308.789640752849,35.6396407528495
2,1984,25,5,51,NA,NA,NA,NA
2,1984,26,5,51,NA,NA,NA,NA
2,1984,27,5,51,NA,NA,NA,NA
2,1984,28,5,51,NA,NA,NA,NA
2,1984,29,5,51,NA,NA,NA,NA
2,1984,30,5,51,NA,NA,NA,NA
2,1984,31,5,51,NA,NA,NA,NA
2,1984,32,5,51,NA,NA,NA,NA
2,1984,33,5,51,NA,NA,NA,NA
2,1984,34,5,51,NA,NA,NA,NA
2,1984,35,5,51,NA,NA,NA,NA
2,1984,36,5,51,NA,NA,NA,NA
2,1984,37,5,51,NA,NA,NA,NA
2,1984,38,5,51,NA,NA,NA,NA
2,1984,39,5,51,NA,NA,NA,NA
2,1984,40,5,51,NA,NA,NA,NA
2,1984,41,5,51,NA,NA,NA,NA
2,1984,42,5,51,NA,NA,NA,NA
2,1984,43,5,51,NA,NA,NA,NA
2,1984,44,5,51,NA,NA,NA,NA
2,1984,45,5,51,NA,NA,NA,NA
2,1984,46,5,51,NA,NA,NA,NA
2,1984,47,5,51,NA,NA,NA,NA
2,1984,48,5,51,NA,NA,NA,NA
2,1984,49,5,51,NA,NA,NA,NA
2,1984,50,5,51,NA,NA,NA,NA
2,1985,0,5,51,294.66895,-0.604244930993883,303.217398774895,30.067398774895
2,1985,1,5,51,295.40546,-0.355810314567976,304.255429945885,31.1054299458846
2,1985,2,5,51,297.0459,0.197531910479493,306.567452666742,33.4174526667416
2,1985,3,5,51,297.6653,0.406463766685384,307.44042996143,34.29042996143
2,1985,4,5,51,294.2069,-0.760100539905619,302.566189283434,29.4161892834342
2,1985,5,5,51,294.03015,-0.819720665162961,302.317079278855,29.1670792788552
2,1985,6,5,51,296.8009,0.11489015269705,306.222151670295,33.0721516702955
2,1985,7,5,51,296.96915,0.171643114929278,306.459281844385,33.3092818443855
2,1985,8,5,51,299.3298,0.967921749660374,309.78636264953,36.6363626495296
2,1985,9,5,51,295.80936,-0.219569473880915,304.824683302883,31.6746833028828
2,1985,10,5,51,293.41614,-1.02683440269765,301.451698606089,28.3016986060886
2,1985,11,5,51,295.19766,-0.425904017699377,303.962558325225,30.8125583252255
2,1985,12,5,51,295.15735,-0.439501116704309,303.905745740871,30.7557457408715
2,1985,13,5,51,297.04745,0.198054746089957,306.569637224066,33.419637224066
2,1985,14,5,51,293.81073,-0.893733948806327,302.007830525222,28.8578305252218
2,1985,15,5,51,295.15427,-0.440540041659292,303.901404814059,30.751404814059
2,1985,16,5,51,295.69617,-0.257749965976414,304.665154242525,31.5151542425247
2,1985,17,5,51,296.19775,-0.0885603624314487,305.372076992718,32.2220769927182
2,1985,18,5,51,293.76035,-0.91072779271276,301.936825365218,28.786825365218
2,1985,19,5,51,296.06287,-0.134057179940414,305.181978223736,32.031978223736
2,1985,20,5,51,292.2827,-1.40915878613002,299.854237539102,26.7042375391017
2,1985,21,5,51,295.0085,-0.489710200973349,303.695957768133,30.5459577681328
2,1985,22,5,51,294.06424,-0.808221654865807,302.365125446075,29.215125446075
2,1985,23,5,51,297.4033,0.318087682852732,307.071169304006,33.9211693040061
2,1985,24,5,51,295.87137,-0.198652676329535,304.912079689779,31.7620796897792
2,1985,25,5,51,NA,NA,NA,NA
2,1985,26,5,51,NA,NA,NA,NA
2,1985,27,5,51,NA,NA,NA,NA
2,1985,28,5,51,NA,NA,NA,NA
2,1985,29,5,51,NA,NA,NA,NA
2,1985,30,5,51,NA,NA,NA,NA
2,1985,31,5,51,NA,NA,NA,NA
2,1985,32,5,51,NA,NA,NA,NA
2,1985,33,5,51,NA,NA,NA,NA
2,1985,34,5,51,NA,NA,NA,NA
2,1985,35,5,51,NA,NA,NA,NA
2,1985,36,5,51,NA,NA,NA,NA
2,1985,37,5,51,NA,NA,NA,NA
2,1985,38,5,51,NA,NA,NA,NA
2,1985,39,5,51,NA,NA,NA,NA
2,1985,40,5,51,NA,NA,NA,NA
2,1985,41,5,51,NA,NA,NA,NA
2,1985,42,5,51,NA,NA,NA,NA
2,1985,43,5,51,NA,NA,NA,NA
2,1985,44,5,51,NA,NA,NA,NA
2,1985,45,5,51,NA,NA,NA,NA
2,1985,46,5,51,NA,NA,NA,NA
2,1985,47,5,51,NA,NA,NA,NA
2,1985,48,5,51,NA,NA,NA,NA
2,1985,49,5,51,NA,NA,NA,NA
2,1985,50,5,51,NA,NA,NA,NA
2,1986,0,5,51,294.976,-0.500672883128172,303.65015253391,30.5001525339103
2,1986,1,5,51,296.1248,-0.113167367452789,305.269261859287,32.1192618592866
2,1986,2,5,51,298.8381,0.802064801490476,309.09336469054,35.9433646905398
2,1986,3,5,51,298.09094,0.550037798450762,308.040323496643,34.8903234966434
2,1986,4,5,51,292.2603,-1.41671460398442,299.822667162284,26.6726671622837
2,1986,5,5,51,296.25812,-0.0681967586872493,305.457161977026,32.3071619770262
2,1986,6,5,51,292.98856,-1.17106282225934,300.84907085074,27.69907085074
2,1986,7,5,51,293.48956,-1.00206886042668,301.555176153677,28.4051761536766
2,1986,8,5,51,296.16974,-0.098008507882411,305.332599927778,32.1825999277776
2,1986,9,5,51,296.87354,0.139392590596294,306.324529892262,33.1745298922622
2,1986,10,5,51,294.24384,-0.747640186711823,302.618252217347,29.4682522173473
2,1986,11,5,51,295.63324,-0.278977091761102,304.576461215152,31.4264612151519
2,1986,12,5,51,293.7523,-0.913443164754192,301.925479761049,28.775479761049
2,1986,13,5,51,296.13977,-0.108117787395632,305.290360454865,32.1403604548654
2,1986,14,5,51,295.03992,-0.479111817179383,303.740240859187,30.5902408591871
2,1986,15,5,51,296.337,-0.0415894858142839,305.568334803964,32.4183348039635
2,1986,16,5,51,294.67148,-0.6033915283523,303.220964536205,30.0709645362052
2,1986,17,5,51,295.88098,-0.195411095544678,304.925623945191,31.7756239451909
2,1986,18,5,51,296.23523,-0.0759178600572149,305.424900998215,32.2749009982153
2,1986,19,5,51,295.01862,-0.486296590406998,303.710220813374,30.5602208133737
2,1986,20,5,51,294.07025,-0.806194401950408,302.373595890927,29.2235958909266
2,1986,21,5,51,294.15942,-0.776116175250562,302.499271359715,29.3492713597148
2,1986,22,5,51,295.1204,-0.451964843031086,303.85366871304,30.7036687130401
2,1986,23,5,51,296.4735,0.00445377923593789,305.760716787698,32.6107167876978
2,1986,24,5,51,292.41577,-1.36427250568875,300.041785308886,26.8917853088857
2,1986,25,5,51,NA,NA,NA,NA
2,1986,26,5,51,NA,NA,NA,NA
2,1986,27,5,51,NA,NA,NA,NA
2,1986,28,5,51,NA,NA,NA,NA
2,1986,29,5,51,NA,NA,NA,NA
2,1986,30,5,51,NA,NA,NA,NA
2,1986,31,5,51,NA,NA,NA,NA
2,1986,32,5,51,NA,NA,NA,NA
2,1986,33,5,51,NA,NA,NA,NA
2,1986,34,5,51,NA,NA,NA,NA
2,1986,35,5,51,NA,NA,NA,NA
2,1986,36,5,51,NA,NA,NA,NA
2,1986,37,5,51,NA,NA,NA,NA
2,1986,38,5,51,NA,NA,NA,NA
2,1986,39,5,51,NA,NA,NA,NA
2,1986,40,5,51,NA,NA,NA,NA
2,1986,41,5,51,NA,NA,NA,NA
2,1986,42,5,51,NA,NA,NA,NA
2,1986,43,5,51,NA,NA,NA,NA
2,1986,44,5,51,NA,NA,NA,NA
2,1986,45,5,51,NA,NA,NA,NA
2,1986,46,5,51,NA,NA,NA,NA
2,1986,47,5,51,NA,NA,NA,NA
2,1986,48,5,51,NA,NA,NA,NA
2,1986,49,5,51,NA,NA,NA,NA
2,1986,50,5,51,NA,NA,NA,NA
2,1987,0,5,51,298.06,0.539601325039384,307.996716913664,34.8467169136637
2,1987,1,5,51,297.98083,0.512896231310265,307.885135363098,34.7351353630979
2,1987,2,5,51,296.93402,0.159793298803154,306.409769909671,33.2597699096705
2,1987,3,5,51,296.55225,0.0310172013802988,305.871706393698,32.7217063936983
2,1987,4,5,51,298.24313,0.601373509132033,308.254818838068,35.1048188380684
2,1987,5,5,51,297.17303,0.240414549936142,306.746628649101,33.5966286491014
2,1987,6,5,51,295.15546,-0.440138638835774,303.903081990327,30.7530819903275
2,1987,7,5,51,294.3686,-0.705556979769209,302.794087941089,29.6440879410886
2,1987,8,5,51,294.07297,-0.805276909782371,302.377429436683,29.2274294366831
2,1987,9,5,51,295.7002,-0.256390593389217,304.670834091568,31.5208340915683
2,1987,10,5,51,296.00208,-0.154562455269371,305.096301294863,31.9463012948627
2,1987,11,5,51,298.55273,0.70580570590527,308.69116654623,35.5411665462304
2,1987,12,5,51,296.50568,0.015308521135683,305.806071016537,32.6560710165371
2,1987,13,5,51,297.41516,0.322088218556001,307.087884691018,33.9378846910177
2,1987,14,5,51,297.5812,0.378095718401704,307.321900109181,34.1719001091806
2,1987,15,5,51,296.3179,-0.048032169788337,305.541415420159,32.391415420159
2,1987,16,5,51,297.39886,0.31659001181374,307.064911604315,33.9149116043154
2,1987,17,5,51,296.1138,-0.116877813720561,305.253758549242,32.1037585492422
2,1987,18,5,51,297.99405,0.517355513097543,307.903767522988,34.7537675229877
2,1987,19,5,51,295.70953,-0.25324346032755,304.68398371727,31.5339837172697
2,1987,20,5,51,297.388,0.312926789407534,307.049605609126,33.8996056091259
2,1987,21,5,51,296.806,0.116610450512103,306.229339568589,33.0793395685888
2,1987,22,5,51,298.82047,0.796117968063112,309.068517112714,35.9185171127139
2,1987,23,5,51,294.6666,-0.605037617241993,303.214086704113,30.0640867041128
2,1987,24,5,51,294.74884,-0.577296971690873,303.329995087573,30.1799950875728
2,1987,25,5,51,NA,NA,NA,NA
2,1987,26,5,51,NA,NA,NA,NA
2,1987,27,5,51,NA,NA,NA,NA
2,1987,28,5,51,NA,NA,NA,NA
2,1987,29,5,51,NA,NA,NA,NA
2,1987,30,5,51,NA,NA,NA,NA
2,1987,31,5,51,NA,NA,NA,NA
2,1987,32,5,51,NA,NA,NA,NA
2,1987,33,5,51,NA,NA,NA,NA
2,1987,34,5,51,NA,NA,NA,NA
2,1987,35,5,51,NA,NA,NA,NA
2,1987,36,5,51,NA,NA,NA,NA
2,1987,37,5,51,NA,NA,NA,NA
2,1987,38,5,51,NA,NA,NA,NA
2,1987,39,5,51,NA,NA,NA,NA
2,1987,40,5,51,NA,NA,NA,NA
2,1987,41,5,51,NA,NA,NA,NA
2,1987,42,5,51,NA,NA,NA,NA
2,1987,43,5,51,NA,NA,NA,NA
2,1987,44,5,51,NA,NA,NA,NA
2,1987,45,5,51,NA,NA,NA,NA
2,1987,46,5,51,NA,NA,NA,NA
2,1987,47,5,51,NA,NA,NA,NA
2,1987,48,5,51,NA,NA,NA,NA
2,1987,49,5,51,NA,NA,NA,NA
2,1987,50,5,51,NA,NA,NA,NA
2,1988,0,5,51,296.51886,0.0197543103910927,305.824646800754,32.6746468007541
2,1988,1,5,51,296.42862,-0.0106848415366097,305.697463282716,32.5474632827162
2,1988,2,5,51,295.49112,-0.326916057540852,304.376158449377,31.2261584493768
2,1988,3,5,51,294.5766,-0.635395813978411,303.087241440112,29.9372414401121
2,1988,4,5,51,297.01755,0.187969078507529,306.527496408581,33.3774964085814
2,1988,5,5,51,297.75244,0.43585724739216,307.563244364819,34.413244364819
2,1988,6,5,51,294.3535,-0.71065041055499,302.772806124573,29.6228061245729
2,1988,7,5,51,292.76392,-1.24683688131342,300.532465071795,27.3824650717946
2,1988,8,5,51,297.50064,0.350921759189633,307.208359503982,34.0583595039818
2,1988,9,5,51,296.25064,-0.0707198621493565,305.446619726196,32.2966197261958
2,1988,10,5,51,298.854,0.807428082913904,309.115774020513,35.9657740205132
2,1988,11,5,51,296.35153,-0.0366883236078273,305.588813267141,32.4388132671406
2,1988,12,5,51,296.7034,0.0820021062326003,306.084735967628,32.9347359676282
2,1988,13,5,51,293.13547,-1.12150812578661,301.056124603344,27.9061246033436
2,1988,14,5,51,298.73425,0.767034815589625,308.946999349801,35.7969993498014
2,1988,15,5,51,298.7326,0.766478248649463,308.944673853295,35.7946738532947
2,1988,16,5,51,294.79886,-0.560424560571366,303.400492866521,30.2504928665207
2,1988,17,5,51,298.80725,0.791658686275834,309.049884952824,35.8998849528241
2,1988,18,5,51,296.37613,-0.0283904164998881,305.623484305967,32.4734843059674
2,1988,19,5,51,296.5976,0.0463143594024723,305.935622312836,32.7856223128364
2,1988,20,5,51,295.25983,-0.404933250020448,304.050180214813,30.9001802148135
2,1988,21,5,51,297.353,0.301120824010053,307.000276895348,33.850276895348
2,1988,22,5,51,298.9918,0.853909855250323,309.309988213616,36.1599882136164
2,1988,23,5,51,296.5976,0.0463143594024723,305.935622312836,32.7856223128364
2,1988,24,5,51,297.50394,0.352034893069976,307.213010496995,34.0630104969952
2,1988,25,5,51,NA,NA,NA,NA
2,1988,26,5,51,NA,NA,NA,NA
2,1988,27,5,51,NA,NA,NA,NA
2,1988,28,5,51,NA,NA,NA,NA
2,1988,29,5,51,NA,NA,NA,NA
2,1988,30,5,51,NA,NA,NA,NA
2,1988,31,5,51,NA,NA,NA,NA
2,1988,32,5,51,NA,NA,NA,NA
2,1988,33,5,51,NA,NA,NA,NA
2,1988,34,5,51,NA,NA,NA,NA
2,1988,35,5,51,NA,NA,NA,NA
2,1988,36,5,51,NA,NA,NA,NA
2,1988,37,5,51,NA,NA,NA,NA
2,1988,38,5,51,NA,NA,NA,NA
2,1988,39,5,51,NA,NA,NA,NA
2,1988,40,5,51,NA,NA,NA,NA
2,1988,41,5,51,NA,NA,NA,NA
2,1988,42,5,51,NA,NA,NA,NA
2,1988,43,5,51,NA,NA,NA,NA
2,1988,44,5,51,NA,NA,NA,NA
2,1988,45,5,51,NA,NA,NA,NA
2,1988,46,5,51,NA,NA,NA,NA
2,1988,47,5,51,NA,NA,NA,NA
2,1988,48,5,51,NA,NA,NA,NA
2,1988,49,5,51,NA,NA,NA,NA
2,1988,50,5,51,NA,NA,NA,NA
2,1989,0,5,51,296.51303,0.0177877738691666,305.81643004643,32.6664300464305
2,1989,1,5,51,292.86237,-1.21362838721676,300.671219696693,27.521219696693
2,1989,2,5,51,297.2056,0.251400844021758,306.792532540751,33.6425325407515
2,1989,3,5,51,297.76514,0.440141126264963,307.581143640961,34.4311436409612
2,1989,4,5,51,296.13974,-0.108127906794538,305.290318173111,32.1403181731108
2,1989,5,5,51,295.8408,-0.208964343821005,304.868994581774,31.7189945817737
2,1989,6,5,51,295.24213,-0.410903695378624,304.02523397956,30.87523397956
2,1989,7,5,51,296.48486,0.00828565829067495,305.776727478798,32.6267274787983
2,1989,8,5,51,292.87408,-1.20967844850805,300.687723674931,27.5377236749313
2,1989,9,5,51,299.5901,1.05572440088802,310.153227340856,37.0032273408558
2,1989,10,5,51,294.98938,-0.496159631213365,303.669010196492,30.5190101964917
2,1989,11,5,51,298.09616,0.551798573861476,308.047680521955,34.8976805219555
2,1989,12,5,51,298.37006,0.644188685929285,308.433712942064,35.2837129420639
2,1989,13,5,51,296.36905,-0.0307785946431433,305.613505811866,32.463505811866
2,1989,14,5,51,297.4983,0.350132446074485,307.205061527118,34.0550615271177
2,1989,15,5,51,295.86194,-0.201833540720919,304.898789124896,31.7487891248956
2,1989,16,5,51,298.30197,0.621221023531694,308.337747452888,35.1877474528883
2,1989,17,5,51,294.96667,-0.503820016189839,303.637002908209,30.4870029082089
2,1989,18,5,51,296.09827,-0.122116289224081,305.231870694243,32.0818706942429
2,1989,19,5,51,295.1083,-0.456046333925658,303.836615071991,30.6866150719911
2,1989,20,5,51,296.76422,0.102517500960482,306.170455178256,33.0204551782562
2,1989,21,5,51,294.08237,-0.802106164789892,302.390677719812,29.2406777198121
2,1989,22,5,51,295.35797,-0.371829323045881,304.188497928247,31.038497928247
2,1989,23,5,51,292.7301,-1.25824481702036,300.484799440367,27.3347994403668
2,1989,24,5,51,295.21866,-0.418820438460877,303.992155553492,30.8421555534923
2,1989,25,5,51,NA,NA,NA,NA
2,1989,26,5,51,NA,NA,NA,NA
2,1989,27,5,51,NA,NA,NA,NA
2,1989,28,5,51,NA,NA,NA,NA
2,1989,29,5,51,NA,NA,NA,NA
2,1989,30,5,51,NA,NA,NA,NA
2,1989,31,5,51,NA,NA,NA,NA
2,1989,32,5,51,NA,NA,NA,NA
2,1989,33,5,51,NA,NA,NA,NA
2,1989,34,5,51,NA,NA,NA,NA
2,1989,35,5,51,NA,NA,NA,NA
2,1989,36,5,51,NA,NA,NA,NA
2,1989,37,5,51,NA,NA,NA,NA
2,1989,38,5,51,NA,NA,NA,NA
2,1989,39,5,51,NA,NA,NA,NA
2,1989,40,5,51,NA,NA,NA,NA
2,1989,41,5,51,NA,NA,NA,NA
2,1989,42,5,51,NA,NA,NA,NA
2,1989,43,5,51,NA,NA,NA,NA
2,1989,44,5,51,NA,NA,NA,NA
2,1989,45,5,51,NA,NA,NA,NA
2,1989,46,5,51,NA,NA,NA,NA
2,1989,47,5,51,NA,NA,NA,NA
2,1989,48,5,51,NA,NA,NA,NA
2,1989,49,5,51,NA,NA,NA,NA
2,1989,50,5,51,NA,NA,NA,NA
2,1990,0,5,51,298.70663,0.757718222324534,308.908071947671,35.7580719476715
2,1990,1,5,51,300.22662,1.27043106073978,311.050333423541,37.9003334235409
2,1990,2,5,51,297.828,0.461344640118858,307.669738010907,34.5197380109066
2,1990,3,5,51,295.57333,-0.299185531388638,304.492024551082,31.3420245510821
2,1990,4,5,51,297.61133,0.388258968042455,307.364365084784,34.2143650847843
2,1990,5,5,51,297.23724,0.262073436741085,306.837125698007,33.6871256980068
2,1990,6,5,51,297.05774,0.201525699916818,306.584139865917,33.4341398659167
2,1990,7,5,51,299.56628,1.04768959815178,310.11965562765,36.9696556276504
2,1990,8,5,51,295.8327,-0.211696581527286,304.857578508014,31.7075785080136
2,1990,9,5,51,297.12732,0.224995959127023,306.682205348907,33.5322053489074
2,1990,10,5,51,295.3155,-0.386155018772507,304.128641057557,30.9786410575569
2,1990,11,5,51,298.72876,0.765182965588721,308.939261788697,35.7892617886973
2,1990,12,5,51,295.94263,-0.174615730780243,305.012512951031,31.8625129510312
2,1990,13,5,51,297.11862,0.222061333442512,306.669943640054,33.519943640054
2,1990,14,5,51,298.1483,0.569386089170771,308.121166211566,34.9711662115665
2,1990,15,5,51,295.49344,-0.326133490691648,304.379428238404,31.2294282384044
2,1990,16,5,51,298.20682,0.589125663315373,308.203643821003,35.0536438210033
2,1990,17,5,51,299.59396,1.0570264302147,310.15866759329,37.0086675932896
2,1990,18,5,51,296.76987,0.104423321088935,306.178418242052,33.0284182420518
2,1990,19,5,51,294.79196,-0.562752022321148,303.390768062947,30.2407680629473
2,1990,20,5,51,297.88968,0.482150124282217,307.756669298502,34.6066692985016
2,1990,21,5,51,297.9237,0.493625522648578,307.804616808294,34.6546168082939
2,1990,22,5,51,294.24075,-0.748682484799769,302.613897196617,29.4638971966166
2,1990,23,5,51,296.41556,-0.0150901531963581,305.679056625518,32.5290566255179
2,1990,24,5,51,296.29932,-0.054299450847915,305.515228920102,32.365228920102
2,1990,25,5,51,NA,NA,NA,NA
2,1990,26,5,51,NA,NA,NA,NA
2,1990,27,5,51,NA,NA,NA,NA
2,1990,28,5,51,NA,NA,NA,NA
2,1990,29,5,51,NA,NA,NA,NA
2,1990,30,5,51,NA,NA,NA,NA
2,1990,31,5,51,NA,NA,NA,NA
2,1990,32,5,51,NA,NA,NA,NA
2,1990,33,5,51,NA,NA,NA,NA
2,1990,34,5,51,NA,NA,NA,NA
2,1990,35,5,51,NA,NA,NA,NA
2,1990,36,5,51,NA,NA,NA,NA
2,1990,37,5,51,NA,NA,NA,NA
2,1990,38,5,51,NA,NA,NA,NA
2,1990,39,5,51,NA,NA,NA,NA
2,1990,40,5,51,NA,NA,NA,NA
2,1990,41,5,51,NA,NA,NA,NA
2,1990,42,5,51,NA,NA,NA,NA
2,1990,43,5,51,NA,NA,NA,NA
2,1990,44,5,51,NA,NA,NA,NA
2,1990,45,5,51,NA,NA,NA,NA
2,1990,46,5,51,NA,NA,NA,NA
2,1990,47,5,51,NA,NA,NA,NA
2,1990,48,5,51,NA,NA,NA,NA
2,1990,49,5,51,NA,NA,NA,NA
2,1990,50,5,51,NA,NA,NA,NA
2,1991,0,5,51,299.99268,1.19151998802294,310.720620300649,37.5706203006487
2,1991,1,5,51,294.7826,-0.56590927478174,303.377576155491,30.2275761554912
2,1991,2,5,51,295.82898,-0.212951386992387,304.852335570435,31.702335570435
2,1991,3,5,51,294.4307,-0.684609824021092,302.881611173249,29.731611173249
2,1991,4,5,51,296.49777,0.0126403729558562,305.794922727223,32.6449227272233
2,1991,5,5,51,297.11826,0.221939900655566,306.669436258998,33.519436258998
2,1991,6,5,51,296.17932,-0.0947770464964595,305.346101901435,32.1961019014346
2,1991,7,5,51,297.55814,0.370317273771228,307.28939953376,34.1393995337599
2,1991,8,5,51,296.05475,-0.13679616391262,305.17053396214,32.0205339621396
2,1991,9,5,51,295.6398,-0.276764316532322,304.585706825506,31.4357068255057
2,1991,10,5,51,295.85544,-0.204026077151888,304.889628078051,31.7396280780511
2,1991,11,5,51,295.28867,-0.395205134532914,304.090827074967,30.9408270749666
2,1991,12,5,51,296.09213,-0.124187392868104,305.223217028454,32.0732170284545
2,1991,13,5,51,296.11005,-0.118142738584587,305.248473329909,32.0984733299088
2,1991,14,5,51,295.61877,-0.283858015169728,304.556067315484,31.4060673154842
2,1991,15,5,51,298.3484,0.636882479914724,308.403185515194,35.2531855151944
2,1991,16,5,51,294.14496,-0.780993725526206,302.478891553965,29.3288915539654
2,1991,17,5,51,295.59775,-0.290948340674152,304.526441899381,31.376441899381
2,1991,18,5,51,296.02673,-0.146247682496563,305.131042803281,31.9810428032807
2,1991,19,5,51,293.36798,-1.04307941108459,301.38382229593,28.2338222959301
2,1991,20,5,51,295.4833,-0.329553847523961,304.365137005327,31.2151370053269
2,1991,21,5,51,298.3118,0.624536813241911,308.351601774501,35.2016017745008
2,1991,22,5,51,297.51532,0.355873518390638,307.229049375932,34.0790493759321
2,1991,23,5,51,295.74646,-0.240786480266697,304.736032557265,31.5860325572647
2,1991,24,5,51,297.00772,0.184653288797312,306.513642086969,33.3636420869688
2,1991,25,5,51,NA,NA,NA,NA
2,1991,26,5,51,NA,NA,NA,NA
2,1991,27,5,51,NA,NA,NA,NA
2,1991,28,5,51,NA,NA,NA,NA
2,1991,29,5,51,NA,NA,NA,NA
2,1991,30,5,51,NA,NA,NA,NA
2,1991,31,5,51,NA,NA,NA,NA
2,1991,32,5,51,NA,NA,NA,NA
2,1991,33,5,51,NA,NA,NA,NA
2,1991,34,5,51,NA,NA,NA,NA
2,1991,35,5,51,NA,NA,NA,NA
2,1991,36,5,51,NA,NA,NA,NA
2,1991,37,5,51,NA,NA,NA,NA
2,1991,38,5,51,NA,NA,NA,NA
2,1991,39,5,51,NA,NA,NA,NA
2,1991,40,5,51,NA,NA,NA,NA
2,1991,41,5,51,NA,NA,NA,NA
2,1991,42,5,51,NA,NA,NA,NA
2,1991,43,5,51,NA,NA,NA,NA
2,1991,44,5,51,NA,NA,NA,NA
2,1991,45,5,51,NA,NA,NA,NA
2,1991,46,5,51,NA,NA,NA,NA
2,1991,47,5,51,NA,NA,NA,NA
2,1991,48,5,51,NA,NA,NA,NA
2,1991,49,5,51,NA,NA,NA,NA
2,1991,50,5,51,NA,NA,NA,NA
2,1992,0,5,51,295.48874,-0.327718863187887,304.37280409684,31.2228040968399
2,1992,1,5,51,295.6529,-0.272345512340686,304.604169858377,31.4541698583769
2,1992,2,5,51,297.61313,0.388866131977184,307.366901990064,34.2169019900643
2,1992,3,5,51,293.75394,-0.912889970946993,301.927791163637,28.7777911636375
2,1992,4,5,51,293.24176,-1.08565509544092,301.205928860128,28.0559288601283
2,1992,5,5,51,296.0622,-0.134283179849437,305.181033931215,32.0310339312151
2,1992,6,5,51,297.76218,0.439142678905641,307.576971841167,34.4269718411675
2,1992,7,5,51,294.10272,-0.79524183919451,302.419358843394,29.2693588433943
2,1992,8,5,51,297.01318,0.18649501939931,306.521337366318,33.3713373663181
2,1992,9,5,51,296.62582,0.0558333406458133,305.97539535006,32.8253953500596
2,1992,10,5,51,296.04556,-0.139896073112701,305.157581651293,32.0075816512933
2,1992,11,5,51,297.03513,0.193899046270024,306.552273516816,33.4022735168161
2,1992,12,5,51,294.1035,-0.794978734822788,302.420458169016,29.2704581690157
2,1992,13,5,51,293.95746,-0.844239968727055,302.214630587297,29.0646305872975
2,1992,14,5,51,294.81616,-0.554589040532023,303.424875345045,30.2748753450453
2,1992,15,5,51,295.60825,-0.287406551054912,304.541240513514,31.3912405135144
2,1992,16,5,51,294.21848,-0.756194451925541,302.582510040736,29.4325100407356
2,1992,17,5,51,299.068,0.879613128487139,309.41738387047,36.2673838704702
2,1992,18,5,51,293.47855,-1.00578267982743,301.539658749714,28.3896587497139
2,1992,19,5,51,295.14902,-0.442310936468912,303.894005506992,30.7440055069923
2,1992,20,5,51,292.2325,-1.42609191364298,299.783486069626,26.6334860696258
2,1992,21,5,51,293.85532,-0.878693148889913,302.070675306575,28.920675306575
2,1992,22,5,51,293.38852,-1.03615099596274,301.412771203959,28.2627712039587
2,1992,23,5,51,297.163,0.237031297566528,306.732492449124,33.5824924491245
2,1992,24,5,51,296.1144,-0.116675425742331,305.254604184335,32.1046041843355
2,1992,25,5,51,NA,NA,NA,NA
2,1992,26,5,51,NA,NA,NA,NA
2,1992,27,5,51,NA,NA,NA,NA
2,1992,28,5,51,NA,NA,NA,NA
2,1992,29,5,51,NA,NA,NA,NA
2,1992,30,5,51,NA,NA,NA,NA
2,1992,31,5,51,NA,NA,NA,NA
2,1992,32,5,51,NA,NA,NA,NA
2,1992,33,5,51,NA,NA,NA,NA
2,1992,34,5,51,NA,NA,NA,NA
2,1992,35,5,51,NA,NA,NA,NA
2,1992,36,5,51,NA,NA,NA,NA
2,1992,37,5,51,NA,NA,NA,NA
2,1992,38,5,51,NA,NA,NA,NA
2,1992,39,5,51,NA,NA,NA,NA
2,1992,40,5,51,NA,NA,NA,NA
2,1992,41,5,51,NA,NA,NA,NA
2,1992,42,5,51,NA,NA,NA,NA
2,1992,43,5,51,NA,NA,NA,NA
2,1992,44,5,51,NA,NA,NA,NA
2,1992,45,5,51,NA,NA,NA,NA
2,1992,46,5,51,NA,NA,NA,NA
2,1992,47,5,51,NA,NA,NA,NA
2,1992,48,5,51,NA,NA,NA,NA
2,1992,49,5,51,NA,NA,NA,NA
2,1992,50,5,51,NA,NA,NA,NA
2,1993,0,5,51,297.4457,0.332389766648546,307.130927517269,33.9809275172685
